id_factura,id_proveedor,monto_usd,area_interna,fecha,articulos
FAC-08652,PROV-0306,"13719,3",Legales,28/6/2025,SKU-4506
FAC-08657,PROV-0296,"481,51",Legales,20/2/2025,SKU-5107
FAC-08658,PROV-0402,"14055,58",Legales,5/3/2025,SKU-5352
FAC-08671,PROV-0405,"6258,46",Legales,12/11/2025,SKU-1653
FAC-08682,PROV-0119,"6142,9",Legales,23/1/2025,SKU-7894
FAC-08684,PROV-0635,"12386,93",Legales,1/1/2025,SKU-4524
FAC-08691,PROV-0662,"6456,54",Legales,9/8/2025,SKU-5823
FAC-08711,PROV-0028,"2367,76",Legales,10/2/2025,SKU-1464
FAC-08713,PROV-0969,"4137,98",Legales,2/5/2025,SKU-8893
FAC-08716,PROV-0703,"7260,45",Legales,14/2/2025,SKU-3009
FAC-08722,PROV-0268,"10236,14",Legales,2/10/2025,SKU-2416
FAC-08724,PROV-0453,"7912,39",Legales,31/5/2025,SKU-6790
FAC-08739,PROV-0260,"5275,95",Legales,10/7/2025,SKU-1711
FAC-08749,PROV-0393,"7183,56",Legales,11/12/2025,SKU-2597
FAC-08752,PROV-0352,"240,73",Legales,13/5/2025,SKU-3607
FAC-08753,PROV-0198,"11806,19",Legales,17/6/2025,SKU-7790
FAC-08757,PROV-0143,"11677,32",Legales,6/11/2025,SKU-2365
FAC-08765,PROV-0485,"11040,47",Legales,8/7/2025,SKU-3796
FAC-08767,PROV-0799,"12521,7",Legales,31/3/2025,SKU-4158
FAC-08774,PROV-0349,"4775,21",Legales,19/2/2025,SKU-9682
FAC-08776,PROV-0875,"12204,03",Legales,18/12/2025,SKU-6091
FAC-08782,PROV-0288,"12695,47",Legales,26/6/2025,SKU-4200
FAC-08793,PROV-0330,"8087,56",Legales,26/2/2025,SKU-4291
FAC-08799,PROV-0720,"9939,21",Legales,14/9/2025,SKU-1463
FAC-08806,PROV-0239,"1857,48",Legales,19/3/2025,SKU-3704
FAC-08811,PROV-0965,"8490,87",Legales,18/2/2025,SKU-6704
FAC-08821,PROV-0028,"9520,63",Legales,28/8/2025,SKU-1609
FAC-08830,PROV-0912,"9085,53",Legales,23/9/2025,SKU-3521
FAC-08841,PROV-0215,"832,4",Legales,22/8/2025,SKU-5865
FAC-08842,PROV-0808,"1662,59",Legales,7/6/2025,SKU-9926
FAC-08863,PROV-0754,"7805,99",Legales,11/5/2025,SKU-4437
FAC-08867,PROV-0715,"9352,04",Legales,2/6/2025,SKU-1880
FAC-08878,PROV-0296,"1505,95",Legales,25/1/2025,SKU-8893
FAC-08883,PROV-0133,"4323,47",Legales,12/3/2025,SKU-6063
FAC-08886,PROV-0491,"14466,91",Legales,14/3/2025,SKU-5186
FAC-08888,PROV-0005,"1010,28",Legales,25/4/2025,SKU-7927
FAC-08890,PROV-0739,"3370,4",Legales,14/4/2025,SKU-6314
FAC-08891,PROV-0878,"12830,14",Legales,6/4/2025,SKU-4128
FAC-08917,PROV-0526,"11827,72",Legales,13/9/2025,SKU-7263
FAC-08921,PROV-0961,"6777,09",Legales,20/3/2025,SKU-6237
FAC-08926,PROV-0078,"12630,04",Legales,20/12/2025,SKU-2619
FAC-08927,PROV-0481,"10706,04",Legales,29/1/2025,SKU-2462
FAC-08938,PROV-0493,"12300,75",Legales,14/5/2025,SKU-3174
FAC-08942,PROV-0053,"2460,13",Legales,25/6/2025,SKU-1756
FAC-08943,PROV-0823,"6833,97",Legales,3/4/2025,SKU-6825
FAC-08948,PROV-0570,"6191,4",Legales,12/12/2025,SKU-4862
FAC-08954,PROV-0094,"6600,37",Legales,6/7/2025,SKU-7636
FAC-08962,PROV-0228,"7981,79",Legales,7/2/2025,SKU-3133
FAC-08965,PROV-0669,"6743,13",Legales,9/8/2025,SKU-8440
FAC-08969,PROV-0709,"13778,79",Legales,13/4/2025,SKU-9632
FAC-08973,PROV-0530,"9686,64",Legales,16/2/2025,SKU-7804
FAC-08979,PROV-0651,"10367,04",Legales,17/3/2025,SKU-3170
FAC-08981,PROV-0314,"9738,94",Legales,10/7/2025,SKU-5290
FAC-08988,PROV-0593,"1757,87",Legales,2/10/2025,SKU-3625
FAC-09004,PROV-0787,"6832,48",Legales,17/9/2025,SKU-9959
FAC-09023,PROV-0664,"10591,24",Legales,16/4/2025,SKU-8506
FAC-09025,PROV-0104,"2996,1",Legales,31/5/2025,SKU-6806
FAC-09032,PROV-0748,"5823,19",Legales,4/9/2025,SKU-5896
FAC-09034,PROV-0826,"12000,44",Legales,23/3/2025,SKU-5865
FAC-09039,PROV-0619,"3263,19",Legales,22/10/2025,SKU-7040
FAC-09046,PROV-0722,"12959,58",Legales,22/11/2025,SKU-5907
FAC-09062,PROV-0976,"12916,3",Legales,29/10/2025,SKU-9696
FAC-09071,PROV-0988,"3928,01",Legales,15/3/2025,SKU-2875
FAC-09075,PROV-0120,"4661,96",Legales,18/5/2025,SKU-6562
FAC-09079,PROV-0985,"13023,55",Legales,27/4/2025,SKU-9570
FAC-09093,PROV-0018,"7221,81",Legales,12/4/2025,SKU-5581
FAC-09100,PROV-0748,"5869,17",Legales,19/5/2025,SKU-7428
FAC-09102,PROV-0531,"12532,17",Legales,26/4/2025,SKU-3109
FAC-09105,PROV-0613,"1151,64",Legales,23/5/2025,SKU-6651
FAC-09108,PROV-0902,"1396,29",Legales,24/12/2025,SKU-2865
FAC-09112,PROV-0021,"11182,11",Legales,28/4/2025,SKU-4731
FAC-09118,PROV-0750,"6870,6",Legales,11/9/2025,SKU-5622
FAC-09133,PROV-0305,"11887,98",Legales,24/8/2025,SKU-6394
FAC-09139,PROV-0107,"9922,37",Legales,25/3/2025,SKU-4984
FAC-09148,PROV-0691,"14485,05",Legales,18/8/2025,SKU-5127
FAC-09155,PROV-0445,"9041,58",Legales,23/3/2025,SKU-8098
FAC-09165,PROV-0560,"2278,03",Legales,9/6/2025,SKU-4000
FAC-09170,PROV-0740,"12408,34",Legales,1/8/2025,SKU-5873
FAC-09174,PROV-0393,"8821,06",Legales,27/1/2025,SKU-3699
FAC-09191,PROV-0023,"4368,27",Legales,25/9/2025,SKU-1240
FAC-09196,PROV-0236,"390,22",Legales,23/11/2025,SKU-3825
FAC-09197,PROV-0647,"4507,78",Legales,5/9/2025,SKU-5682
FAC-09201,PROV-0418,"14263,96",Legales,4/9/2025,SKU-2801
FAC-09214,PROV-0994,"7733,17",Legales,15/7/2025,SKU-4629
FAC-09215,PROV-0877,"11862,85",Legales,11/12/2025,SKU-3020
FAC-09225,PROV-0363,"3112,98",Legales,11/2/2025,SKU-6495
FAC-09227,PROV-0637,"4096,05",Legales,21/10/2025,SKU-9969
FAC-09233,PROV-0707,"9362,53",Legales,22/5/2025,SKU-7928
FAC-09243,PROV-0938,"412,93",Legales,22/8/2025,SKU-4603
FAC-09247,PROV-0965,"9560,08",Legales,2/10/2025,SKU-3400
FAC-09258,PROV-0131,"14576,67",Legales,2/4/2025,SKU-7851
FAC-09259,PROV-0452,"13375,95",Legales,11/10/2025,SKU-3114
FAC-09269,PROV-0915,"1374,03",Legales,19/12/2025,SKU-4881
FAC-09277,PROV-0801,"2535,15",Legales,15/1/2025,SKU-4075
FAC-09279,PROV-0714,"14041,46",Legales,25/1/2025,SKU-2247
FAC-09286,PROV-0946,"10740,78",Legales,8/7/2025,SKU-2028
FAC-09291,PROV-0245,"5787,41",Legales,2/6/2025,SKU-5846
FAC-09294,PROV-0271,"5184,24",Legales,29/7/2025,SKU-3755
FAC-09295,PROV-0292,"1642,11",Legales,26/7/2025,SKU-8784
FAC-09297,PROV-0246,"6302,76",Legales,28/12/2025,SKU-9912
FAC-09304,PROV-0812,"8171,69",Legales,14/5/2025,SKU-3025
FAC-09307,PROV-0920,"14925,81",Legales,26/1/2025,SKU-7418
FAC-09325,PROV-0161,"12684,95",Legales,23/1/2025,SKU-8582
FAC-09330,PROV-0594,"10911,37",Legales,9/9/2025,SKU-2294
FAC-09335,PROV-0048,"8378,23",Legales,14/4/2025,SKU-5014
FAC-09340,PROV-0947,"1645,2",Legales,23/1/2025,SKU-7869
FAC-09341,PROV-0931,"13111,54",Legales,9/3/2025,SKU-3407
FAC-09343,PROV-0250,"11350,94",Legales,24/5/2025,SKU-4353
FAC-09344,PROV-0822,"501,51",Legales,16/6/2025,SKU-8641
FAC-09359,PROV-0778,"6695,74",Legales,10/9/2025,SKU-3819
FAC-09361,PROV-0361,"10943,38",Legales,23/5/2025,SKU-6962
FAC-09367,PROV-0824,"261,6",Legales,27/12/2025,SKU-7070
FAC-09370,PROV-0206,"6839,79",Legales,14/12/2025,SKU-5431
FAC-09379,PROV-0937,"4709,68",Legales,1/7/2025,SKU-8846
FAC-09389,PROV-0998,"3375,08",Legales,15/9/2025,SKU-8736
FAC-09391,PROV-0494,"10850,82",Legales,6/7/2025,SKU-7460
FAC-09393,PROV-0773,"13718,07",Legales,9/8/2025,SKU-9718
FAC-09398,PROV-0824,"7196,09",Legales,12/6/2025,SKU-5287
FAC-09418,PROV-0417,"3553,69",Legales,9/6/2025,SKU-1458
FAC-09423,PROV-0385,"1968,75",Legales,6/12/2025,SKU-6530
FAC-09433,PROV-0189,"12600,28",Legales,10/6/2025,SKU-9696
FAC-09434,PROV-0869,"4317,59",Legales,27/2/2025,SKU-7568
FAC-09435,PROV-0831,"970,89",Legales,17/5/2025,SKU-3730
FAC-09436,PROV-0298,"2085,27",Legales,14/7/2025,SKU-2387
FAC-09441,PROV-0227,"894,49",Legales,13/2/2025,SKU-1035
FAC-09444,PROV-0683,"9280,48",Legales,14/1/2025,SKU-6909
FAC-09454,PROV-0967,"14749,21",Legales,3/1/2025,SKU-7724
FAC-09465,PROV-0199,"2986,51",Legales,22/3/2025,SKU-4600
FAC-09466,PROV-0288,"308,92",Legales,25/8/2025,SKU-9761
FAC-09467,PROV-0302,"4841,81",Legales,14/8/2025,SKU-2580
FAC-09468,PROV-0126,"5149,71",Legales,30/11/2025,SKU-8104
FAC-09473,PROV-0636,"482,03",Legales,18/3/2025,SKU-1260
FAC-09475,PROV-0919,"14238,29",Legales,2/7/2025,SKU-1735
FAC-09480,PROV-0123,"1977,19",Legales,29/1/2025,SKU-8700
FAC-09487,PROV-0061,"11687,69",Legales,24/6/2025,SKU-3985
FAC-09491,PROV-0773,"7667,31",Legales,15/11/2025,SKU-6979
FAC-09498,PROV-0985,"11027,42",Legales,25/4/2025,SKU-8811
FAC-09520,PROV-0843,"11784,3",Legales,11/3/2025,SKU-8569
FAC-09525,PROV-0136,"12648,28",Legales,25/12/2025,SKU-6125
FAC-09532,PROV-0914,"1607,75",Legales,26/12/2025,SKU-1927
FAC-09539,PROV-0563,"260,16",Legales,3/1/2025,SKU-2696
FAC-09547,PROV-0914,"6106,63",Legales,6/3/2025,SKU-9470
FAC-09558,PROV-0774,"8380,94",Legales,5/11/2025,SKU-2444
FAC-09559,PROV-0899,"11204,04",Legales,1/6/2025,SKU-5586
FAC-09562,PROV-0879,"10586,8",Legales,30/7/2025,SKU-3389
FAC-09566,PROV-0251,"6109,81",Legales,8/10/2025,SKU-2945
FAC-09567,PROV-0178,"10469,6",Legales,5/5/2025,SKU-3606
FAC-09571,PROV-0680,"7327,04",Legales,26/11/2025,SKU-7042
FAC-09574,PROV-0281,"3775,15",Legales,13/5/2025,SKU-8029
FAC-09577,PROV-0219,"11385,97",Legales,23/1/2025,SKU-1662
FAC-09581,PROV-0998,"4191,7",Legales,23/10/2025,SKU-1936
FAC-09589,PROV-0365,"1919,47",Legales,5/11/2025,SKU-3970
FAC-09593,PROV-0423,"12659,08",Legales,31/10/2025,SKU-5613
FAC-09596,PROV-0612,"4793,74",Legales,22/12/2025,SKU-3859
FAC-09597,PROV-0866,"13467,47",Legales,8/1/2025,SKU-2836
FAC-09610,PROV-0492,"7433,44",Legales,4/1/2025,SKU-7845
FAC-09611,PROV-0119,"8571,45",Legales,2/10/2025,SKU-6848
FAC-09617,PROV-0841,"2907,2",Legales,16/11/2025,SKU-9508
FAC-09632,PROV-0598,"8316,53",Legales,24/7/2025,SKU-8380
FAC-09637,PROV-0582,"8800,03",Legales,29/7/2025,SKU-6532
FAC-09640,PROV-0609,"6746,63",Legales,26/9/2025,SKU-9938
FAC-09641,PROV-0276,"12861,18",Legales,13/8/2025,SKU-3400
FAC-09647,PROV-0874,"4242,02",Legales,9/11/2025,SKU-7215
FAC-09654,PROV-0245,"8100,8",Legales,17/5/2025,SKU-6718
FAC-09661,PROV-0150,"11891,28",Legales,9/2/2025,SKU-2217
FAC-09666,PROV-0122,"10375,74",Legales,7/8/2025,SKU-9048
FAC-09667,PROV-0519,"7044,83",Legales,27/8/2025,SKU-4500
FAC-09679,PROV-0826,"11477,03",Legales,31/7/2025,SKU-2691
FAC-09687,PROV-0140,"5534,59",Legales,20/12/2025,SKU-1851
FAC-09690,PROV-0646,"11666,16",Legales,30/5/2025,SKU-3483
FAC-09704,PROV-0374,"12596,69",Legales,9/7/2025,SKU-1566
FAC-09714,PROV-0722,"11157,85",Legales,10/1/2025,SKU-5155
FAC-09715,PROV-0143,"7845,7",Legales,18/10/2025,SKU-7621
FAC-09721,PROV-0399,"1354,98",Legales,26/12/2025,SKU-8424
FAC-09722,PROV-0469,"10751,29",Legales,9/4/2025,SKU-1872
FAC-09730,PROV-0001,"1684,78",Legales,31/12/2025,SKU-4761
FAC-09740,PROV-0446,"281,34",Legales,22/2/2025,SKU-4154
FAC-09743,PROV-0026,"5838,03",Legales,26/10/2025,SKU-6456
FAC-09753,PROV-0189,"14940,9",Legales,4/5/2025,SKU-5311
FAC-09754,PROV-0608,"11550,51",Legales,23/9/2025,SKU-7317
FAC-09757,PROV-0647,"11588,78",Legales,28/7/2025,SKU-6188
FAC-09762,PROV-0553,"1516,17",Legales,19/7/2025,SKU-7745
FAC-09765,PROV-0387,"9324,06",Legales,20/8/2025,SKU-4861
FAC-09773,PROV-0230,"7652,16",Legales,28/6/2025,SKU-3070
FAC-09816,PROV-0161,"9550,45",Legales,28/2/2025,SKU-2175
FAC-09817,PROV-0725,"7533,89",Legales,1/8/2025,SKU-9667
FAC-09821,PROV-0513,"9206,03",Legales,24/3/2025,SKU-2620
FAC-09830,PROV-0875,"4543,29",Legales,30/3/2025,SKU-1220
FAC-09831,PROV-0064,"10523,29",Legales,26/5/2025,SKU-8510
FAC-09851,PROV-0412,"3257,96",Legales,6/11/2025,SKU-8208
FAC-09857,PROV-0395,"13411,17",Legales,26/10/2025,SKU-3473
FAC-09862,PROV-0660,"13911,43",Legales,18/5/2025,SKU-7759
FAC-09866,PROV-0453,"931,64",Legales,28/2/2025,SKU-9991
FAC-09867,PROV-0066,"7646,8",Legales,24/3/2025,SKU-9234
FAC-09873,PROV-0203,"584,64",Legales,9/9/2025,SKU-2191
FAC-09876,PROV-0669,"13635,77",Legales,11/9/2025,SKU-1471
FAC-09877,PROV-0301,"13629,89",Legales,28/11/2025,SKU-7467
FAC-09885,PROV-0374,"6216,78",Legales,12/6/2025,SKU-4685
FAC-09905,PROV-0868,"9693,4",Legales,9/3/2025,SKU-2697
FAC-09914,PROV-0772,"5927,31",Legales,11/9/2025,SKU-3081
FAC-09925,PROV-0422,"5219,19",Legales,17/6/2025,SKU-1716
FAC-09930,PROV-0210,"8058,29",Legales,28/7/2025,SKU-3930
FAC-09940,PROV-0626,"6062,01",Legales,21/11/2025,SKU-1709
FAC-09945,PROV-0708,"7532,41",Legales,28/2/2025,SKU-7008
FAC-09946,PROV-0434,"11759,11",Legales,6/4/2025,SKU-8088
FAC-09957,PROV-0112,"11527,44",Legales,26/4/2025,SKU-3136
FAC-09958,PROV-0838,"3519,27",Legales,15/6/2025,SKU-4566
FAC-09962,PROV-0912,"12249,02",Legales,12/6/2025,SKU-8070
FAC-09963,PROV-0643,"1842,78",Legales,2/4/2025,SKU-8917
FAC-09979,PROV-0255,"10235,11",Legales,7/10/2025,SKU-1075
FAC-09982,PROV-0079,"2680,02",Legales,6/11/2025,SKU-8394
FAC-09983,PROV-0583,"11267,43",Legales,14/7/2025,SKU-4215
FAC-09985,PROV-0723,"5356,94",Legales,1/7/2025,SKU-3614
FAC-09987,PROV-0319,"14232,02",Legales,16/9/2025,SKU-7958
FAC-09999,PROV-0278,"11917,94",Legales,6/7/2025,SKU-2386
FAC-00008,PROV-0868,"1213,57",Marketing,31/8/2025,SKU-2070
FAC-00013,PROV-0800,"14767,56",Marketing,23/7/2025,SKU-3371
FAC-00018,PROV-0800,"10242,8",Marketing,25/6/2025,SKU-3929
FAC-00027,PROV-0800,"13752,09",Marketing,12/7/2025,SKU-8042
FAC-00041,PROV-0800,"3033,88",Marketing,1/2/2025,SKU-2261
FAC-00043,PROV-0800,"2379,97",Marketing,10/8/2025,SKU-4908
FAC-00064,PROV-0800,"6623,61",Marketing,26/9/2025,SKU-1387
FAC-00065,PROV-0800,"11519,96",Marketing,3/6/2025,SKU-7787
FAC-00070,PROV-0800,"11418,94",Marketing,8/5/2025,SKU-3423
FAC-00074,PROV-0800,"3349,53",Marketing,23/3/2025,SKU-5167
FAC-00078,PROV-0800,"11734,92",Marketing,23/7/2025,SKU-5865
FAC-00083,PROV-0800,"1590,44",Marketing,16/11/2025,SKU-4382
FAC-00087,PROV-0800,"2619,98",Marketing,28/6/2025,SKU-9920
FAC-00090,PROV-0800,"4910,36",Marketing,5/6/2025,SKU-2574
FAC-00092,PROV-0800,"13550,65",Marketing,26/10/2025,SKU-1465
FAC-00096,PROV-0800,"1813,53",Marketing,15/7/2025,SKU-6579
FAC-00097,PROV-0800,"9586,55",Marketing,4/5/2025,SKU-4993
FAC-00098,PROV-0618,"8078,12",Marketing,29/1/2025,SKU-5490
FAC-00099,PROV-0672,"10264,17",Marketing,11/5/2025,SKU-8677
FAC-00106,PROV-0852,"4351,41",Marketing,8/10/2025,SKU-9478
FAC-00117,PROV-0530,"2288,14",Marketing,5/10/2025,SKU-8483
FAC-00124,PROV-0990,"5505,3",Marketing,9/2/2025,SKU-2472
FAC-00126,PROV-0567,"11460,25",Marketing,21/6/2025,SKU-1810
FAC-00134,PROV-0690,"9158,33",Marketing,30/3/2025,SKU-7749
FAC-00141,PROV-0038,"10523,64",Marketing,20/5/2025,SKU-9070
FAC-00143,PROV-0057,"2472,58",Marketing,1/10/2025,SKU-2925
FAC-00150,PROV-0448,"5882,73",Marketing,25/8/2025,SKU-8242
FAC-00159,PROV-0405,"3705,4",Marketing,28/2/2025,SKU-9777
FAC-00161,PROV-0710,"12874,24",Marketing,21/6/2025,SKU-1310
FAC-00166,PROV-0716,"6598,5",Marketing,17/1/2025,SKU-8868
FAC-00168,PROV-0936,"11813,16",Marketing,18/7/2025,SKU-6133
FAC-00181,PROV-0176,"797,43",Marketing,23/11/2025,SKU-7569
FAC-00182,PROV-0037,"7910,99",Marketing,15/7/2025,SKU-6545
FAC-00188,PROV-0465,"3426,59",Marketing,30/6/2025,SKU-8466
FAC-00189,PROV-0793,"2117,66",Marketing,1/11/2025,SKU-7351
FAC-00192,PROV-0188,"14546,71",Marketing,11/9/2025,SKU-4429
FAC-00193,PROV-0632,"3291,94",Marketing,5/5/2025,SKU-1708
FAC-00194,PROV-0259,"2345,46",Marketing,26/2/2025,SKU-6884
FAC-00198,PROV-0554,"10879,04",Marketing,14/1/2025,SKU-3769
FAC-00203,PROV-0748,"11766,45",Marketing,8/5/2025,SKU-8465
FAC-00206,PROV-0538,"13837,25",Marketing,9/1/2025,SKU-7015
FAC-00220,PROV-0378,"11580,31",Marketing,22/9/2025,SKU-4720
FAC-00239,PROV-0096,"6160,54",Marketing,16/12/2025,SKU-2002
FAC-00244,PROV-0508,"10339,64",Marketing,16/2/2025,SKU-4736
FAC-00245,PROV-0088,"4786,06",Marketing,14/10/2025,SKU-7939
FAC-00247,PROV-0836,"4892,84",Marketing,8/3/2025,SKU-9917
FAC-00248,PROV-0042,"13816,47",Marketing,8/8/2025,SKU-1758
FAC-00250,PROV-0428,"11408,86",Marketing,29/7/2025,SKU-5503
FAC-00253,PROV-0144,"13290,25",Marketing,13/1/2025,SKU-9517
FAC-00259,PROV-0004,"11238,27",Marketing,22/3/2025,SKU-5759
FAC-00278,PROV-0554,"13916,65",Marketing,16/3/2025,SKU-9816
FAC-00281,PROV-0543,"12865,63",Marketing,2/6/2025,SKU-2566
FAC-00287,PROV-0160,"2266,43",Marketing,24/6/2025,SKU-3147
FAC-00290,PROV-0487,"2876,11",Marketing,25/5/2025,SKU-8853
FAC-00294,PROV-0098,"12563,25",Marketing,12/10/2025,SKU-5528
FAC-00295,PROV-0097,"11525,26",Marketing,5/3/2025,SKU-6650
FAC-00306,PROV-0766,"9690,69",Marketing,15/4/2025,SKU-9631
FAC-00319,PROV-0774,"9614,2",Marketing,8/12/2025,SKU-7519
FAC-00321,PROV-0828,"6831,13",Marketing,8/5/2025,SKU-3479
FAC-00333,PROV-0708,"4414,33",Marketing,19/2/2025,SKU-3217
FAC-00346,PROV-0767,"5693,13",Marketing,17/4/2025,SKU-9502
FAC-00360,PROV-0708,"5612,9",Marketing,10/5/2025,SKU-1425
FAC-00364,PROV-0322,"1932,95",Marketing,25/10/2025,SKU-9041
FAC-00370,PROV-0465,"4283,34",Marketing,20/10/2025,SKU-3537
FAC-00377,PROV-0207,"13868,4",Marketing,22/12/2025,SKU-4680
FAC-00378,PROV-0410,"404,79",Marketing,22/11/2025,SKU-8035
FAC-00389,PROV-0553,"4103,86",Marketing,22/4/2025,SKU-2855
FAC-00394,PROV-0511,"1176,86",Marketing,5/6/2025,SKU-7647
FAC-00403,PROV-0889,"5985,91",Marketing,25/11/2025,SKU-4951
FAC-00406,PROV-0286,"14959,28",Marketing,21/12/2025,SKU-2969
FAC-00410,PROV-0577,"9253,65",Marketing,28/11/2025,SKU-3991
FAC-00417,PROV-0800,"5241,47",Marketing,22/4/2025,SKU-7395
FAC-00421,PROV-0800,"6561,27",Marketing,28/6/2025,SKU-5539
FAC-00422,PROV-0800,"13586,55",Marketing,3/6/2025,SKU-8464
FAC-00429,PROV-0800,"9473,84",Marketing,23/3/2025,SKU-8726
FAC-00434,PROV-0800,"2101,99",Marketing,22/8/2025,SKU-7576
FAC-00435,PROV-0800,"5036,88",Marketing,19/4/2025,SKU-8149
FAC-00436,PROV-0800,"12885,99",Marketing,28/6/2025,SKU-3695
FAC-00439,PROV-0800,"7295,7",Marketing,6/8/2025,SKU-1875
FAC-00443,PROV-0800,"3272,41",Marketing,19/11/2025,SKU-9051
FAC-00449,PROV-0229,"10943,26",Marketing,9/12/2025,SKU-5945
FAC-00459,PROV-0320,"11103,36",Marketing,3/6/2025,SKU-1190
FAC-00466,PROV-0616,"8039,7",Marketing,7/12/2025,SKU-7001
FAC-00475,PROV-0187,"3283,58",Marketing,31/5/2025,SKU-3656
FAC-00489,PROV-0916,"14707,72",Marketing,18/10/2025,SKU-3588
FAC-00498,PROV-0223,"2730,7",Marketing,9/11/2025,SKU-1296
FAC-00511,PROV-0560,"2255,48",Marketing,13/7/2025,SKU-1234
FAC-00529,PROV-0430,"11246,85",Marketing,24/10/2025,SKU-7802
FAC-00534,PROV-0644,"10998,64",Marketing,26/11/2025,SKU-2369
FAC-00539,PROV-0301,"3291,46",Marketing,21/4/2025,SKU-5708
FAC-00541,PROV-0966,"13938,05",Marketing,10/11/2025,SKU-6741
FAC-00544,PROV-0193,"14165,53",Marketing,24/10/2025,SKU-1320
FAC-00547,PROV-0018,"11496,61",Marketing,24/1/2025,SKU-6275
FAC-00554,PROV-0965,"4148,54",Marketing,2/2/2025,SKU-6404
FAC-00556,PROV-0195,"11583,58",Marketing,4/8/2025,SKU-6042
FAC-00566,PROV-0915,"2627,95",Marketing,22/11/2025,SKU-2619
FAC-00568,PROV-0898,"1612,51",Marketing,25/10/2025,SKU-3324
FAC-00580,PROV-0139,"8509,23",Marketing,2/3/2025,SKU-5860
FAC-00585,PROV-0904,"9381,5",Marketing,21/9/2025,SKU-5904
FAC-00591,PROV-0378,"12799,19",Marketing,14/3/2025,SKU-7882
FAC-00593,PROV-0519,"489,28",Marketing,25/1/2025,SKU-2590
FAC-00595,PROV-0730,"12342,51",Marketing,22/9/2025,SKU-5678
FAC-00602,PROV-0074,"13614,17",Marketing,22/1/2025,SKU-8197
FAC-00609,PROV-0033,"317,97",Marketing,20/4/2025,SKU-2316
FAC-00610,PROV-0852,"8658,62",Marketing,16/2/2025,SKU-7621
FAC-00612,PROV-0604,"4725,69",Marketing,26/10/2025,SKU-2444
FAC-00614,PROV-0006,"1593,45",Marketing,7/5/2025,SKU-2990
FAC-00624,PROV-0513,"4732,95",Marketing,18/1/2025,SKU-3119
FAC-00625,PROV-0761,"8141,21",Marketing,5/5/2025,SKU-6204
FAC-00633,PROV-0439,"10396,73",Marketing,20/10/2025,SKU-3240
FAC-00644,PROV-0958,"13263,03",Marketing,29/12/2025,SKU-5710
FAC-00650,PROV-0105,"1302,5",Marketing,31/7/2025,SKU-2472
FAC-00652,PROV-0174,"13261,43",Marketing,15/8/2025,SKU-6383
FAC-00659,PROV-0477,"9669,76",Marketing,17/6/2025,SKU-7008
FAC-00665,PROV-0649,"1256,36",Marketing,23/7/2025,SKU-8426
FAC-00669,PROV-0314,"4067,33",Marketing,6/5/2025,SKU-4520
FAC-00670,PROV-0763,"7841,09",Marketing,30/10/2025,SKU-1638
FAC-00671,PROV-0334,"8713,44",Marketing,3/4/2025,SKU-5095
FAC-00672,PROV-0709,"9644,67",Marketing,30/5/2025,SKU-6175
FAC-00674,PROV-0198,"1862,96",Marketing,19/2/2025,SKU-3332
FAC-00688,PROV-0933,"8269,92",Marketing,12/1/2025,SKU-3514
FAC-00694,PROV-0226,"12792,28",Marketing,20/1/2025,SKU-3962
FAC-00711,PROV-0007,"4049,58",Marketing,14/7/2025,SKU-9197
FAC-00725,PROV-0525,"4300,6",Marketing,19/2/2025,SKU-2001
FAC-00736,PROV-0416,"5513,39",Marketing,13/8/2025,SKU-5552
FAC-00741,PROV-0199,"4158,57",Marketing,9/10/2025,SKU-4442
FAC-00744,PROV-0057,"4967,25",Marketing,27/4/2025,SKU-2425
FAC-00751,PROV-0826,"1370,78",Marketing,27/2/2025,SKU-1993
FAC-00752,PROV-0286,"4123,59",Marketing,3/11/2025,SKU-6982
FAC-00761,PROV-0050,"10408,64",Marketing,23/5/2025,SKU-1722
FAC-00769,PROV-0802,"2723,95",Marketing,27/12/2025,SKU-2209
FAC-00777,PROV-0596,"7711,35",Marketing,15/6/2025,SKU-7775
FAC-00781,PROV-0277,"10898,09",Marketing,3/11/2025,SKU-3785
FAC-00783,PROV-0562,"1621,99",Marketing,15/11/2025,SKU-3971
FAC-00805,PROV-0788,"3639,63",Marketing,1/9/2025,SKU-7299
FAC-00819,PROV-0925,"6449,37",Marketing,27/12/2025,SKU-3266
FAC-00827,PROV-0577,"11601,95",Marketing,30/4/2025,SKU-9282
FAC-00828,PROV-0945,"6726,33",Marketing,28/11/2025,SKU-1439
FAC-00839,PROV-0764,"3842,78",Marketing,26/1/2025,SKU-1343
FAC-00841,PROV-0552,"14237,78",Marketing,5/3/2025,SKU-7553
FAC-00843,PROV-0231,"546,67",Marketing,26/10/2025,SKU-7462
FAC-00847,PROV-0616,"2215,39",Marketing,19/6/2025,SKU-4206
FAC-00848,PROV-0627,"12276,7",Marketing,5/6/2025,SKU-1445
FAC-00849,PROV-0540,"14616,23",Marketing,23/3/2025,SKU-3547
FAC-00851,PROV-0108,"14304,73",Marketing,22/8/2025,SKU-1242
FAC-00857,PROV-0780,"4725,65",Marketing,16/2/2025,SKU-6932
FAC-00861,PROV-0934,"6845,59",Marketing,6/3/2025,SKU-1561
FAC-00864,PROV-0684,"5766,98",Marketing,25/6/2025,SKU-7818
FAC-00868,PROV-0373,"4815,05",Marketing,9/11/2025,SKU-8844
